0.0000,0.2982
1.0011,0.3035
2.0022,0.3091
3.0033,0.3149
4.0044,0.3209
5.0056,0.3272
6.0067,0.3337
7.0078,0.3405
8.0089,0.3476
9.0100,0.3550
10.0111,0.3628
11.0122,0.3710
12.0133,0.3796
13.0145,0.3886
14.0156,0.3982
15.0167,0.4082
16.0178,0.4189
17.0189,0.4303
18.0200,0.4423
19.0211,0.4553
20.0222,0.4691
21.0234,0.4840
22.0245,0.5000
23.0256,0.5174
24.0267,0.5364
25.0278,0.5572
26.0289,0.5800
27.0300,0.6053
28.0311,0.6335
29.0323,0.6653
30.0334,0.7012
31.0345,0.7424
32.0356,0.7900
33.0367,0.8457
34.0378,0.9117
35.0389,0.9912
36.0400,1.0883
37.0412,1.2091
38.0423,1.3619
39.0434,1.5585
40.0445,1.8145
41.0456,2.1480
42.0467,2.5720
43.0478,3.0706
44.0489,3.5592
45.0501,3.8793
46.0512,3.9200
47.0523,3.7572
48.0534,3.5746
49.0545,3.5063
50.0556,3.6000
51.0567,3.8387
52.0578,4.1540
53.0590,4.4622
54.0601,4.7207
55.0612,4.8875
56.0623,4.8444
57.0634,4.5046
58.0645,3.9617
59.0656,3.3947
60.0667,2.9144
61.0679,2.5471
62.0690,2.2795
63.0701,2.0896
64.0712,1.9580
65.0723,1.8700
66.0734,1.8153
67.0745,1.7867
68.0756,1.7793
69.0768,1.7899
70.0779,1.8163
71.0790,1.8575
72.0801,1.9129
73.0812,1.9827
74.0823,2.0675
75.0834,2.1687
76.0845,2.2883
77.0857,2.4289
78.0868,2.5945
79.0879,2.7900
80.0890,3.0218
81.0901,3.2978
82.0912,3.6251
83.0923,4.0068
84.0934,4.4384
85.0945,4.9171
86.0957,5.4653
87.0968,6.1370
88.0979,7.0006
89.0990,8.1326
90.1001,9.6247
91.1012,11.5827
92.1023,14.0905
93.1034,17.0915
94.1046,20.1732
95.1057,22.5160
96.1068,23.5210
97.1079,23.6116
98.1090,23.8792
99.1101,25.2214
100.1112,28.1058
101.1123,32.6145
102.1135,38.1958
103.1146,43.1598
104.1157,45.0008
105.1168,42.4828
