0.048454,0.846304,0.747132,0.992393,1.296420,1.069554,1.403122,1.505172,1.498453,1.632601,2.061817,1.862108,1.560190,1.921584,1.966316,2.212490,2.408673,2.448180,2.242543,2.727803,2.526357,2.766500,3.087540,3.012917,2.880671,3.099944,3.231482,3.229773,3.395881,3.256200,3.285683,3.651361,3.389081,3.513788,3.870071,3.706228,4.089366,4.069463,4.242935,4.295543,5.030837,5.034057,5.393491,4.856316,5.511074,5.562345,5.828854,6.126248,6.570941,6.442359,7.189566,7.439199,6.883641,6.993547,7.662896,8.314498,8.377883,8.571390,9.390776,9.799006,9.853255,9.491933,10.221746,9.800037,10.368105,11.158247,10.568924,10.569717,11.425271,11.033862,11.362287,11.751866,11.473918,13.535534,13.474051,13.447618,13.912189,14.209622,14.319993,15.035710,14.425299,14.973364,14.735360,15.366743,16.146169,16.359358,16.179730,16.601413,17.073485,17.481309,16.700640,17.951870,17.966943,17.929855,18.587478,18.233329,22.077215,23.479622,23.405414,23.529770
0.053300,0.899315,0.729810,0.938734,1.323567,1.043140,1.418568,1.510637,1.517363,1.656818,2.075825,1.877687,1.556920,1.909934,1.993799,2.239514,2.413391,2.441957,2.261942,2.735803,2.549250,2.809175,3.094903,3.009239,2.877864,3.097042,3.235483,3.229590,3.412441,3.281458,3.254051,3.639058,3.389730,3.510307,3.852379,3.690584,4.093712,4.075153,4.244950,4.246286,4.973576,4.976641,5.439582,4.814990,5.557294,5.557413,5.834178,6.142539,6.521534,6.420409,7.249570,7.525012,6.829021,6.931802,7.693853,8.317919,8.358109,8.561831,9.514981,9.854933,9.824936,9.507572,10.273081,9.767483,10.397922,11.137823,10.521417,10.532372,11.453637,11.015822,11.381708,11.819730,11.474733,13.528229,13.469058,13.443220,13.880513,14.198714,14.345955,15.136845,14.442379,14.946732,14.709324,15.400553,16.157194,16.404217,16.194864,16.606162,17.033101,17.543830,16.661092,17.956502,17.965365,17.936448,18.623739,18.197482,22.078468,23.482743,23.414168,23.534295
0.058145,0.928217,0.709481,0.884971,1.352823,1.024413,1.413405,1.516145,1.546348,1.682045,2.079076,1.890101,1.555849,1.895474,2.013711,2.284920,2.421799,2.444955,2.290359,2.738544,2.574968,2.853283,3.100005,3.007411,2.878591,3.090078,3.231142,3.203001,3.423951,3.306752,3.251563,3.626621,3.389109,3.517657,3.819675,3.671468,4.097767,4.087424,4.237943,4.200909,4.914966,4.922040,5.475902,4.774136,5.623675,5.554032,5.834959,6.159649,6.470752,6.393738,7.315136,7.608293,6.763188,6.875482,7.724810,8.321604,8.338967,8.550158,9.631304,9.913233,9.800661,9.525738,10.285251,9.738897,10.421490,11.103711,10.512668,10.492813,11.474084,10.996691,11.399695,11.879787,11.477135,13.517147,13.464282,13.439602,13.859207,14.191558,14.369743,15.222025,14.460568,14.912561,14.686229,15.428817,16.167308,16.446306,16.209801,16.612160,16.980271,17.601464,16.619386,17.962318,17.961408,17.945473,18.660009,18.161963,22.079600,23.484474,23.423635,23.534463
0.062991,0.903367,0.689791,0.833244,1.379800,1.047728,1.402515,1.516382,1.581241,1.706736,2.074105,1.900793,1.554406,1.878923,2.020391,2.347701,2.433812,2.453738,2.325081,2.738377,2.601674,2.893933,3.101686,3.006683,2.883400,3.081845,3.218451,3.177200,3.433782,3.331942,3.256683,3.613929,3.384597,3.530233,3.774940,3.650581,4.101019,4.096785,4.222469,4.171377,4.857969,4.871431,5.508441,4.735741,5.701558,5.553836,5.831934,6.174270,6.419810,6.362596,7.386129,7.687401,6.695789,6.819148,7.754809,8.325463,8.320659,8.535950,9.724013,9.972760,9.798274,9.547516,10.250826,9.709944,10.443202,11.055351,10.548818,10.450307,11.488551,10.976834,11.416354,11.928893,11.481521,13.503028,13.459616,13.436778,13.851792,14.188093,14.390325,15.288833,14.480005,14.870344,14.665873,15.450210,16.176817,16.484858,16.224518,16.618783,16.919845,17.654135,16.575623,17.969116,17.954165,17.955200,18.694727,18.128930,22.080514,23.484975,23.433365,23.530568
0.067836,0.851106,0.672238,0.784764,1.400829,1.092195,1.391206,1.514570,1.617835,1.730519,2.064219,1.911174,1.550503,1.860861,2.017578,2.413011,2.454554,2.464809,2.362384,2.736378,2.627735,2.926545,3.100217,3.004700,2.891658,3.076750,3.199649,3.164254,3.441708,3.356971,3.261466,3.600429,3.374687,3.543791,3.723344,3.630580,4.102762,4.092071,4.200171,4.168976,4.804951,4.825121,5.541143,4.702048,5.784528,5.558148,5.825188,6.184714,6.370246,6.327992,7.461526,7.760386,6.632535,6.760244,7.783007,8.329407,8.303689,8.518728,9.729031,10.031365,9.865704,9.574270,10.196008,9.693737,10.464576,10.994003,10.605585,10.405168,11.498206,10.956737,11.432163,11.966118,11.487028,13.487692,13.455005,13.434758,13.860038,14.187849,14.406342,15.338291,14.500619,14.820259,14.648049,15.463341,16.186092,16.519071,16.238466,16.625295,16.857675,17.702164,16.530039,17.976530,17.943332,17.964141,18.726399,18.099929,22.081163,23.484490,23.442897,23.523289
0.072681,0.793657,0.657196,0.740362,1.413424,1.140176,1.380791,1.513295,1.653353,1.753017,2.051811,1.922313,1.544541,1.842163,2.010468,2.446349,2.508644,2.475666,2.398637,2.733308,2.651625,2.946495,3.100231,2.998700,2.902064,3.078658,3.178103,3.165167,3.445753,3.380717,3.265001,3.583867,3.358720,3.556601,3.672615,3.614446,4.102416,4.082009,4.173729,4.182868,4.757860,4.783072,5.574874,4.674766,5.869063,5.567874,5.814368,6.190677,6.323869,6.291851,7.539522,7.824541,6.575885,6.698377,7.808623,8.333325,8.289278,8.498056,9.713232,10.083797,9.940872,9.607490,10.142923,9.679422,10.483394,10.922496,10.668841,10.361139,11.503715,10.937039,11.447294,11.992081,11.492445,13.473212,13.450494,13.433527,13.884340,14.190077,14.415643,15.373556,14.521987,14.763883,14.632613,15.467624,16.195588,16.549544,16.250759,16.631017,16.799469,17.745992,16.481911,17.983712,17.929787,17.971735,18.753828,18.075182,22.081552,23.483316,23.451795,23.513652
0.077527,0.738516,0.644587,0.700907,1.416578,1.187787,1.371241,1.513621,1.686622,1.772757,2.038260,1.934725,1.537767,1.824060,2.002518,2.462274,2.574197,2.484887,2.430858,2.729767,2.671922,2.953345,3.104246,2.988809,2.913256,3.086971,3.157037,3.178508,3.445659,3.401189,3.267111,3.558178,3.337469,3.568156,3.633740,3.604107,4.099837,4.076790,4.146458,4.199218,4.718206,4.745350,5.608769,4.654725,5.952831,5.583434,5.798949,6.192852,6.282626,6.256798,7.617712,7.875915,6.526787,6.634140,7.830903,8.337059,8.279887,8.473637,9.697483,10.115257,9.980831,9.648585,10.116735,9.670135,10.498976,10.844446,10.731883,10.332222,11.505578,10.918572,11.461427,12.008408,11.496871,13.461007,13.446243,13.433021,13.924345,14.193852,14.414275,15.398178,14.543215,14.705469,14.619501,15.464081,16.205899,16.575079,16.260591,16.635518,16.749505,17.785905,16.433351,17.989635,17.915482,17.978144,18.776263,18.053633,22.081732,23.481771,23.459665,23.502945
0.082372,0.690252,0.634327,0.667588,1.410591,1.233415,1.362419,1.515547,1.717277,1.787364,2.024408,1.948211,1.531324,1.807997,1.995604,2.475178,2.631163,2.491798,2.457042,2.726401,2.687476,2.952779,3.108840,2.977325,2.924166,3.097661,3.139055,3.202283,3.443851,3.416214,3.267968,3.520813,3.313459,3.578269,3.612719,3.599297,4.095538,4.077074,4.121667,4.213175,4.686999,4.712296,5.640750,4.642074,6.033645,5.604704,5.778560,6.192584,6.248332,6.225666,7.693296,7.909298,6.485959,6.568900,7.849129,8.340394,8.279277,8.445429,9.684488,10.101510,9.966150,9.698589,10.137531,9.665667,10.511124,10.763413,10.789531,10.342999,11.504486,10.902355,11.473972,12.017335,11.499818,13.451576,13.442497,13.433138,13.979086,14.198180,14.395330,15.415008,14.562879,14.653340,14.608739,15.455381,16.217818,16.596239,16.267602,16.638694,16.709756,17.821747,16.386064,17.993685,17.902557,17.983602,18.793416,18.033946,22.081771,23.480152,23.466183,23.492589
0.087218,0.652574,0.626550,0.641958,1.396437,1.275876,1.354788,1.518267,1.744723,1.794754,2.010947,1.961878,1.526084,1.795379,1.990559,2.485728,2.673717,2.496100,2.476310,2.724372,2.697693,2.950718,3.112107,2.966280,2.934001,3.106957,3.125789,3.231085,3.442577,3.425341,3.267993,3.481274,3.290685,3.586714,3.602711,3.597983,4.090694,4.080433,4.102112,4.223209,4.664729,4.684482,5.667741,4.636677,6.108193,5.630961,5.753333,6.191581,6.222295,6.201088,7.763281,7.920007,6.454652,6.505577,7.862664,8.343067,8.290782,8.413803,9.674951,10.047309,9.933734,9.757824,10.170732,9.665048,10.519756,10.682250,10.836504,10.390483,11.501623,10.889547,11.484357,12.021325,11.501039,13.444756,13.439544,13.433796,14.046673,14.202102,14.351705,15.425960,14.579113,14.617232,14.600485,15.445178,16.232402,16.613538,16.271968,16.640697,16.679961,17.852488,16.342704,17.995727,17.892570,17.988197,18.805362,18.015732,22.081741,23.478695,23.471119,23.483976
0.092063,0.628541,0.621620,0.625689,1.375134,1.314175,1.349434,1.520589,1.767705,1.793851,1.998385,1.974732,1.522675,1.787333,1.987585,2.492891,2.697739,2.497521,2.488812,2.725694,2.702795,2.949636,3.114204,2.956951,2.942290,3.112836,3.117832,3.256717,3.440672,3.431405,3.267713,3.449634,3.273960,3.592971,3.597955,3.597721,4.086858,4.083963,4.089693,4.229057,4.651463,4.662554,5.686100,4.638381,6.168437,5.660885,5.724156,6.191784,6.204925,6.185490,7.824567,7.907116,6.434686,6.451853,7.871002,8.344810,8.314168,8.379785,9.669150,9.975650,9.908675,9.825519,10.194207,9.666364,10.524881,10.602880,10.867529,10.454732,11.498716,10.881281,11.492221,12.022640,11.500345,13.440076,13.437647,13.435018,14.123887,14.204817,14.285105,15.432160,14.589926,14.599227,14.595148,15.437182,16.250960,16.628140,16.274222,16.641768,16.658321,17.875261,16.305361,17.995919,17.886359,17.991892,18.812360,18.000852,22.081699,23.477488,23.474402,23.478280
0.096909,0.620097,0.620097,0.620097,1.347491,1.347491,1.347491,1.521493,1.784572,1.784572,1.986613,1.986613,1.521493,1.784572,1.986613,2.495457,2.704123,2.495457,2.495457,2.728046,2.704123,2.949422,3.114994,2.949422,2.949422,3.114994,3.114994,3.267795,3.436696,3.436696,3.267497,3.436696,3.267795,3.596513,3.596513,3.596513,4.085422,4.085422,4.085422,4.230953,4.647068,4.647068,5.692653,4.647068,6.195416,5.692653,5.692653,6.195416,6.195416,6.179343,7.873818,7.873818,6.427789,6.427789,7.873818,8.345417,8.345417,8.345417,9.667205,9.899468,9.899468,9.899468,10.202428,9.667205,10.526575,10.526575,10.878417,10.526575,11.497495,10.878417,11.497495,12.022884,11.497495,13.436992,13.436992,13.436992,14.205785,14.205785,14.205785,15.434171,14.593733,14.593733,14.593733,15.434171,16.274899,16.642102,16.274899,16.642102,16.642102,17.884261,16.274899,17.994544,17.884261,17.994544,18.814659,17.994544,22.081681,23.476289,23.476289,23.476289
0.096909,0.620097,0.620097,0.620097,1.347491,1.347491,1.347491,1.521493,1.521493,1.784572,1.784572,1.784572,1.986613,1.986613,1.986613,2.495457,2.495457,2.495457,2.704123,2.704123,2.728046,2.949422,2.949422,2.949422,3.114994,3.114994,3.114994,3.267497,3.267795,3.267795,3.436696,3.436696,3.436696,3.596513,3.596513,3.596513,4.085422,4.085422,4.085422,4.230953,4.647068,4.647068,4.647068,5.692653,5.692653,5.692653,6.179343,6.195416,6.195416,6.195416,6.427789,6.427789,7.873818,7.873818,7.873818,8.345417,8.345417,8.345417,9.667205,9.667205,9.899468,9.899468,9.899468,10.202428,10.526575,10.526575,10.526575,10.878417,10.878417,11.497495,11.497495,11.497495,12.022884,13.436992,13.436992,13.436992,14.205785,14.205785,14.205785,14.593733,14.593733,14.593733,15.434171,15.434171,16.274899,16.274899,16.274899,16.642102,16.642102,16.642102,17.884261,17.884261,17.994544,17.994544,17.994544,18.814659,22.081681,23.476289,23.476289,23.476289
0.100335,0.624557,0.620686,0.622871,1.325265,1.346919,1.368437,1.521827,1.521294,1.774413,1.783939,1.792930,1.987563,1.978114,1.994611,2.495169,2.490787,2.496834,2.701860,2.702916,2.726490,2.954428,2.944579,2.949575,3.115808,3.115039,3.114035,3.267640,3.264125,3.268731,3.442970,3.435003,3.438229,3.596391,3.597868,3.594812,4.086820,4.087183,4.084389,4.230013,4.639882,4.649888,4.657024,5.714299,5.690866,5.669334,6.181557,6.198296,6.184086,6.193358,6.433689,6.438245,7.899529,7.871902,7.840650,8.322648,8.345267,8.369566,9.667812,9.667061,9.954980,9.901188,9.848149,10.198287,10.579131,10.527726,10.474180,10.878146,10.874668,11.494795,11.496361,11.500749,12.022778,13.439233,13.435695,13.436931,14.147616,14.205110,14.262947,14.595601,14.591782,14.595257,15.435075,15.433809,16.294610,16.276737,16.256306,16.632506,16.653308,16.641456,17.883860,17.881021,17.993689,17.997637,17.995008,18.813513,22.081690,23.475866,23.478073,23.475590
0.103761,0.637688,0.623325,0.630343,1.301994,1.345215,1.387770,1.522887,1.520727,1.763284,1.781925,1.798786,1.990416,1.969135,2.002322,2.493948,2.482464,2.495742,2.694852,2.698644,2.722582,2.959610,2.940339,2.949938,3.116710,3.115924,3.111612,3.267332,3.254821,3.271888,3.455332,3.435022,3.442570,3.595931,3.599039,3.593151,4.091038,4.092258,4.081494,4.227199,4.635497,4.658277,4.669676,5.733442,5.685596,5.645189,6.182294,6.202864,6.158517,6.193394,6.450713,6.465380,7.916188,7.866154,7.801444,8.302911,8.344850,8.393870,9.669601,9.666265,10.013038,9.906166,9.802638,10.186017,10.631067,10.531084,10.422656,10.877639,10.863751,11.491801,11.493139,11.505126,12.022344,13.442613,13.435153,13.436786,14.090372,14.203123,14.316726,14.600508,14.586699,14.600224,15.437688,15.432726,16.315519,16.282191,16.238698,16.623879,16.666745,16.639658,17.882675,17.872026,17.992878,18.004451,17.996354,18.810062,22.081715,23.474410,23.482008,23.475066
0.107187,0.658974,0.627815,0.642586,1.277922,1.342397,1.404931,1.524948,1.519795,1.752124,1.778272,1.801495,1.995161,1.960068,2.010068,2.490144,2.470659,2.493937,2.682555,2.690215,2.717821,2.965285,2.937455,2.950206,3.119523,3.115406,3.107227,3.266148,3.243522,3.276865,3.472301,3.435459,3.448888,3.594941,3.601066,3.591942,4.097209,4.100989,4.077274,4.222548,4.633972,4.672010,4.684861,5.749326,5.677100,5.620988,6.172904,6.212032,6.124935,6.203101,6.477272,6.502034,7.922252,7.856572,7.757454,8.288047,8.344268,8.417523,9.672511,9.663364,10.071807,9.913835,9.765002,10.166030,10.681128,10.536400,10.372918,10.877934,10.846650,11.487211,11.488914,11.510570,12.021263,13.447304,13.435162,13.436705,14.035663,14.199933,14.364228,14.608506,14.578582,14.609841,15.441718,15.430922,16.337595,16.291071,16.221949,16.615612,16.682996,16.637102,17.880759,17.858757,17.991603,18.014048,17.998453,18.804271,22.081746,23.472192,23.488312,23.474151
0.110614,0.687612,0.634197,0.659401,1.253373,1.338471,1.419102,1.528624,1.518343,1.741814,1.772796,1.800448,2.001717,1.951711,2.018184,2.483163,2.455985,2.491761,2.664731,2.677690,2.712629,2.971690,2.936639,2.949903,3.123885,3.113527,3.100157,3.263773,3.233703,3.283251,3.492087,3.435773,3.455670,3.593495,3.605688,3.591171,4.104632,4.113263,4.072431,4.216190,4.635428,4.690689,4.702366,5.761271,5.665740,5.597360,6.160209,6.229722,6.088555,6.212182,6.511567,6.543380,7.916825,7.843119,7.709836,8.279485,8.343687,8.440053,9.676488,9.655151,10.129165,9.923142,9.738398,10.138953,10.726638,10.543359,10.326404,10.881313,10.825205,11.480457,11.484497,11.516497,12.019059,13.453435,13.435362,13.437085,13.984854,14.195701,14.402328,14.619531,14.567913,14.625573,15.446721,15.428398,16.360664,16.303031,16.205990,16.607237,16.702584,16.634322,17.878183,17.842512,17.989739,18.025324,18.001114,18.796083,22.081772,23.469128,23.496883,23.472906
0.114040,0.722627,0.642564,0.680502,1.228768,1.333412,1.429397,1.534634,1.516162,1.732831,1.765478,1.795420,2.009905,1.945055,2.026977,2.473132,2.439260,2.488666,2.642043,2.661937,2.706439,2.978518,2.938120,2.948524,3.129134,3.111143,3.089990,3.260460,3.227483,3.290536,3.513294,3.435667,3.461222,3.592133,3.614343,3.590817,4.112705,4.128633,4.067633,4.208439,4.639998,4.713624,4.722151,5.768621,5.651910,5.574742,6.146014,6.254262,6.052741,6.220395,6.551894,6.586841,7.900358,7.825669,7.659701,8.277541,8.343338,8.461242,9.681368,9.638751,10.182270,9.932243,9.725108,10.105723,10.760099,10.551571,10.285843,10.892224,10.804401,11.472480,11.479463,11.522084,12.015172,13.461060,13.435473,13.438311,13.939120,14.190623,14.428830,14.633340,14.555357,14.648211,15.452147,15.425154,16.384395,16.317525,16.190843,16.598600,16.725949,16.631837,17.875022,17.824154,17.987192,18.037616,18.004120,18.785432,22.081775,23.465291,23.507517,23.471295
