0.0000,0.0991
1.0011,0.1024
2.0022,0.1058
3.0033,0.1095
4.0044,0.1133
5.0056,0.1173
6.0067,0.1216
7.0078,0.1261
8.0089,0.1309
9.0100,0.1360
10.0111,0.1414
11.0122,0.1471
12.0133,0.1532
13.0145,0.1598
14.0156,0.1667
15.0167,0.1742
16.0178,0.1821
17.0189,0.1907
18.0200,0.1999
19.0211,0.2098
20.0222,0.2205
21.0234,0.2320
22.0245,0.2446
23.0256,0.2582
24.0267,0.2730
25.0278,0.2891
26.0289,0.3068
27.0300,0.3262
28.0311,0.3475
29.0323,0.3710
30.0334,0.3970
31.0345,0.4259
32.0356,0.4580
33.0367,0.4940
34.0378,0.5343
35.0389,0.5797
36.0400,0.6310
37.0412,0.6892
38.0423,0.7555
39.0434,0.8313
40.0445,0.9182
41.0456,1.0182
42.0467,1.1334
43.0478,1.2664
44.0489,1.4198
45.0501,1.5960
46.0512,1.7970
47.0523,2.0235
48.0534,2.2737
49.0545,2.5424
50.0556,2.8193
51.0567,3.0891
52.0578,3.3321
53.0590,3.5272
54.0601,3.6544
55.0612,3.6986
56.0623,3.6526
57.0634,3.5204
58.0645,3.3174
59.0656,3.0668
60.0667,2.7937
61.0679,2.5199
62.0690,2.2604
63.0701,2.0241
64.0712,1.8148
65.0723,1.6327
66.0734,1.4764
67.0745,1.3436
68.0756,1.2316
69.0768,1.1380
70.0779,1.0604
71.0790,0.9971
72.0801,0.9464
73.0812,0.9071
74.0823,0.8783
75.0834,0.8594
76.0845,0.8499
77.0857,0.8494
78.0868,0.8579
79.0879,0.8749
80.0890,0.9003
81.0901,0.9332
82.0912,0.9727
83.0923,1.0177
84.0934,1.0671
85.0945,1.1208
86.0957,1.1797
87.0968,1.2460
88.0979,1.3219
89.0990,1.4090
90.1001,1.5070
91.1012,1.6124
92.1023,1.7181
93.1034,1.8133
94.1046,1.8852
95.1057,1.9229
96.1068,1.9206
97.1079,1.8806
98.1090,1.8117
99.1101,1.7257
100.1112,1.6331
101.1123,1.5410
102.1135,1.4521
103.1146,1.3660
104.1157,1.2810
105.1168,1.1961
106.1179,1.1114
107.1190,1.0287
108.1201,0.9505
109.1212,0.8787
110.1224,0.8149
111.1235,0.7598
112.1246,0.7135
113.1257,0.6759
114.1268,0.6465
115.1279,0.6248
116.1290,0.6105
117.1301,0.6032
118.1313,0.6023
119.1324,0.6074
120.1335,0.6177
121.1346,0.6321
122.1357,0.6494
123.1368,0.6684
124.1379,0.6885
125.1390,0.7098
126.1402,0.7331
127.1413,0.7596
128.1424,0.7901
129.1435,0.8241
130.1446,0.8593
131.1457,0.8916
132.1468,0.9152
133.1479,0.9242
134.1491,0.9145
135.1502,0.8853
136.1513,0.8396
137.1524,0.7828
138.1535,0.7207
139.1546,0.6583
140.1557,0.5992
141.1568,0.5452
142.1580,0.4973
143.1591,0.4553
144.1602,0.4191
145.1613,0.3881
146.1624,0.3616
147.1635,0.3392
148.1646,0.3203
149.1657,0.3046
150.1669,0.2917
151.1680,0.2812
152.1691,0.2731
153.1702,0.2670
154.1713,0.2631
155.1724,0.2611
156.1735,0.2611
157.1746,0.2631
158.1758,0.2673
159.1769,0.2738
160.1780,0.2827
161.1791,0.2944
162.1802,0.3091
163.1813,0.3270
164.1824,0.3483
165.1835,0.3728
166.1846,0.4001
167.1858,0.4291
168.1869,0.4580
169.1880,0.4844
170.1891,0.5051
171.1902,0.5176
172.1913,0.5208
173.1924,0.5152
174.1935,0.5031
175.1947,0.4878
176.1958,0.4724
177.1969,0.4594
178.1980,0.4505
179.1991,0.4468
180.2002,0.4486
181.2013,0.4558
182.2024,0.4677
183.2036,0.4829
184.2047,0.4993
185.2058,0.5140
186.2069,0.5241
187.2080,0.5269
188.2091,0.5211
189.2102,0.5075
190.2113,0.4882
191.2125,0.4660
192.2136,0.4438
193.2147,0.4237
194.2158,0.4072
195.2169,0.3950
196.2180,0.3876
197.2191,0.3852
198.2202,0.3881
199.2214,0.3964
200.2225,0.4103
201.2236,0.4302
202.2247,0.4566
203.2258,0.4899
204.2269,0.5306
205.2280,0.5787
206.2291,0.6340
207.2303,0.6949
208.2314,0.7588
209.2325,0.8207
210.2336,0.8740
211.2347,0.9113
212.2358,0.9261
213.2369,0.9152
214.2380,0.8802
215.2392,0.8266
216.2403,0.7617
217.2414,0.6924
218.2425,0.6244
219.2436,0.5610
220.2447,0.5038
221.2458,0.4535
222.2469,0.4098
223.2481,0.3720
224.2492,0.3391
225.2503,0.3103
226.2514,0.2847
227.2525,0.2617
228.2536,0.2407
229.2547,0.2217
230.2558,0.2044
231.2570,0.1888
232.2581,0.1747
233.2592,0.1621
234.2603,0.1509
235.2614,0.1409
236.2625,0.1319
237.2636,0.1238
238.2647,0.1166
239.2659,0.1100
240.2670,0.1041
241.2681,0.0988
242.2692,0.0939
243.2703,0.0894
244.2714,0.0854
245.2725,0.0816
246.2736,0.0782
247.2747,0.0750
248.2759,0.0721
249.2770,0.0694
250.2781,0.0668
251.2792,0.0645
252.2803,0.0623
253.2814,0.0603
254.2825,0.0584
255.2836,0.0566
256.2848,0.0549
257.2859,0.0533
258.2870,0.0519
259.2881,0.0505
260.2892,0.0492
261.2903,0.0480
262.2914,0.0468
263.2925,0.0457
264.2937,0.0447
265.2948,0.0438
266.2959,0.0429
267.2970,0.0420
268.2981,0.0412
269.2992,0.0405
270.3003,0.0398
271.3014,0.0392
272.3026,0.0386
273.3037,0.0381
274.3048,0.0377
275.3059,0.0373
276.3070,0.0369
277.3081,0.0367
278.3092,0.0364
279.3103,0.0363
280.3115,0.0362
281.3126,0.0360
282.3137,0.0359
283.3148,0.0358
284.3159,0.0355
285.3170,0.0351
286.3181,0.0347
287.3192,0.0342
288.3204,0.0336
289.3215,0.0330
290.3226,0.0324
291.3237,0.0319
292.3248,0.0314
293.3259,0.0310
294.3270,0.0306
295.3281,0.0303
296.3293,0.0300
297.3304,0.0298
298.3315,0.0296
299.3326,0.0295
300.3337,0.0294
301.3348,0.0294
302.3359,0.0294
303.3370,0.0295
304.3382,0.0296
305.3393,0.0297
306.3404,0.0299
307.3415,0.0302
308.3426,0.0305
309.3437,0.0309
310.3448,0.0313
311.3459,0.0316
312.3471,0.0320
313.3482,0.0322
314.3493,0.0324
315.3504,0.0325
316.3515,0.0325
317.3526,0.0325
318.3537,0.0325
319.3548,0.0325
320.3560,0.0326
321.3571,0.0328
322.3582,0.0330
323.3593,0.0333
324.3604,0.0337
325.3615,0.0342
326.3626,0.0347
327.3637,0.0353
328.3648,0.0360
329.3660,0.0368
330.3671,0.0377
331.3682,0.0387
332.3693,0.0399
333.3704,0.0411
334.3715,0.0425
335.3726,0.0440
336.3737,0.0457
337.3749,0.0476
338.3760,0.0496
339.3771,0.0519
340.3782,0.0545
341.3793,0.0574
342.3804,0.0606
343.3815,0.0643
344.3826,0.0683
345.3838,0.0730
346.3849,0.0782
347.3860,0.0841
348.3871,0.0909
349.3882,0.0986
350.3893,0.1073
351.3904,0.1172
352.3915,0.1283
353.3927,0.1407
354.3938,0.1542
355.3949,0.1685
356.3960,0.1834
357.3971,0.1983
358.3982,0.2130
359.3993,0.2274
360.4004,0.2421
361.4016,0.2578
362.4027,0.2756
363.4038,0.2965
364.4049,0.3210
365.4060,0.3494
366.4071,0.3810
367.4082,0.4143
368.4093,0.4466
369.4105,0.4743
370.4116,0.4931
371.4127,0.4995
372.4138,0.4919
373.4149,0.4712
374.4160,0.4403
375.4171,0.4034
376.4182,0.3644
377.4194,0.3260
378.4205,0.2902
379.4216,0.2578
380.4227,0.2292
381.4238,0.2041
382.4249,0.1824
383.4260,0.1637
384.4271,0.1475
385.4283,0.1334
386.4294,0.1213
387.4305,0.1107
388.4316,0.1015
389.4327,0.0935
390.4338,0.0864
391.4349,0.0801
392.4360,0.0746
393.4372,0.0697
394.4383,0.0654
395.4394,0.0614
396.4405,0.0579
397.4416,0.0548
398.4427,0.0520
399.4438,0.0494
400.4449,0.0471
401.4461,0.0450
402.4472,0.0431
403.4483,0.0413
404.4494,0.0397
405.4505,0.0383
406.4516,0.0369
407.4527,0.0357
408.4538,0.0346
409.4549,0.0336
410.4561,0.0327
411.4572,0.0319
412.4583,0.0311
413.4594,0.0304
414.4605,0.0298
415.4616,0.0292
416.4627,0.0287
417.4638,0.0282
418.4650,0.0278
419.4661,0.0275
420.4672,0.0272
421.4683,0.0270
422.4694,0.0268
423.4705,0.0267
424.4716,0.0266
425.4727,0.0266
426.4739,0.0266
427.4750,0.0267
428.4761,0.0269
429.4772,0.0272
430.4783,0.0275
431.4794,0.0279
432.4805,0.0285
433.4816,0.0291
434.4828,0.0299
435.4839,0.0309
436.4850,0.0320
437.4861,0.0333
438.4872,0.0348
439.4883,0.0366
440.4894,0.0387
441.4905,0.0409
442.4917,0.0433
443.4928,0.0458
444.4939,0.0482
445.4950,0.0502
446.4961,0.0516
447.4972,0.0523
448.4983,0.0522
449.4994,0.0514
450.5006,0.0502
451.5017,0.0488
452.5028,0.0474
453.5039,0.0462
454.5050,0.0452
455.5061,0.0446
456.5072,0.0443
457.5083,0.0444
458.5095,0.0449
459.5106,0.0458
460.5117,0.0470
461.5128,0.0486
462.5139,0.0505
463.5150,0.0527
464.5161,0.0552
465.5172,0.0578
466.5184,0.0604
467.5195,0.0628
468.5206,0.0648
469.5217,0.0665
470.5228,0.0678
471.5239,0.0690
472.5250,0.0702
473.5261,0.0717
474.5273,0.0737
475.5284,0.0763
476.5295,0.0795
477.5306,0.0836
478.5317,0.0885
479.5328,0.0945
480.5339,0.1017
481.5350,0.1101
482.5362,0.1201
483.5373,0.1318
484.5384,0.1456
485.5395,0.1616
486.5406,0.1804
487.5417,0.2020
488.5428,0.2269
489.5439,0.2549
490.5451,0.2858
491.5462,0.3184
492.5473,0.3510
493.5484,0.3807
494.5495,0.4040
495.5506,0.4176
496.5517,0.4190
497.5528,0.4081
498.5539,0.3867
499.5551,0.3581
500.5562,0.3260
501.5573,0.2932
502.5584,0.2619
503.5595,0.2332
504.5606,0.2076
505.5617,0.1853
506.5628,0.1659
507.5640,0.1493
508.5651,0.1351
509.5662,0.1229
510.5673,0.1126
511.5684,0.1038
512.5695,0.0964
513.5706,0.0902
514.5717,0.0850
515.5729,0.0807
516.5740,0.0773
517.5751,0.0748
518.5762,0.0729
519.5773,0.0718
520.5784,0.0715
521.5795,0.0719
522.5806,0.0731
523.5818,0.0750
524.5829,0.0775
525.5840,0.0807
526.5851,0.0842
527.5862,0.0876
528.5873,0.0905
529.5884,0.0922
530.5895,0.0924
531.5907,0.0906
532.5918,0.0872
533.5929,0.0824
534.5940,0.0769
535.5951,0.0711
536.5962,0.0654
537.5973,0.0602
538.5984,0.0554
539.5996,0.0512
540.6007,0.0476
541.6018,0.0445
542.6029,0.0418
543.6040,0.0395
544.6051,0.0376
545.6062,0.0360
546.6073,0.0347
547.6085,0.0337
548.6096,0.0330
549.6107,0.0325
550.6118,0.0322
551.6129,0.0321
552.6140,0.0323
553.6151,0.0328
554.6162,0.0335
555.6174,0.0344
556.6185,0.0355
557.6196,0.0367
558.6207,0.0379
559.6218,0.0389
560.6229,0.0396
561.6240,0.0398
562.6251,0.0394
563.6263,0.0386
564.6274,0.0374
565.6285,0.0360
566.6296,0.0346
567.6307,0.0332
568.6318,0.0320
569.6329,0.0311
570.6340,0.0304
571.6352,0.0299
572.6363,0.0296
573.6374,0.0296
574.6385,0.0298
575.6396,0.0302
576.6407,0.0308
577.6418,0.0317
578.6429,0.0329
579.6440,0.0343
580.6452,0.0361
581.6463,0.0382
582.6474,0.0407
583.6485,0.0437
584.6496,0.0472
585.6507,0.0514
586.6518,0.0563
587.6529,0.0620
588.6541,0.0687
589.6552,0.0764
590.6563,0.0851
591.6574,0.0948
592.6585,0.1053
593.6596,0.1159
594.6607,0.1260
595.6618,0.1343
596.6630,0.1397
597.6641,0.1414
598.6652,0.1389
599.6663,0.1327
600.6674,0.1238
601.6685,0.1134
602.6696,0.1024
603.6707,0.0917
604.6719,0.0818
605.6730,0.0729
606.6741,0.0650
607.6752,0.0582
608.6763,0.0522
609.6774,0.0470
610.6785,0.0426
611.6796,0.0387
612.6808,0.0354
613.6819,0.0324
614.6830,0.0299
615.6841,0.0277
616.6852,0.0257
617.6863,0.0239
618.6874,0.0224
619.6885,0.0210
620.6897,0.0198
621.6908,0.0187
622.6919,0.0177
623.6930,0.0167
624.6941,0.0159
625.6952,0.0152
626.6963,0.0145
627.6974,0.0139
628.6986,0.0133
629.6997,0.0128
630.7008,0.0123
631.7019,0.0118
632.7030,0.0114
633.7041,0.0110
634.7052,0.0107
635.7063,0.0103
636.7075,0.0100
637.7086,0.0097
638.7097,0.0094
639.7108,0.0092
640.7119,0.0089
641.7130,0.0087
642.7141,0.0085
643.7152,0.0083
644.7164,0.0081
645.7175,0.0079
646.7186,0.0077
647.7197,0.0076
648.7208,0.0074
649.7219,0.0073
650.7230,0.0071
651.7241,0.0070
652.7253,0.0069
653.7264,0.0067
654.7275,0.0066
655.7286,0.0065
656.7297,0.0064
657.7308,0.0063
658.7319,0.0062
659.7330,0.0061
660.7341,0.0060
661.7353,0.0059
662.7364,0.0058
663.7375,0.0058
664.7386,0.0057
665.7397,0.0056
666.7408,0.0055
667.7419,0.0055
668.7430,0.0054
669.7442,0.0053
670.7453,0.0053
671.7464,0.0052
672.7475,0.0052
673.7486,0.0051
674.7497,0.0051
675.7508,0.0050
676.7519,0.0050
677.7531,0.0049
678.7542,0.0049
